921,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916
872,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
871,3123,31 St & Thomson Ave,40.74469738,-73.93540375
864,3065,Union Ave & Wallabout St,40.70029511,-73.95032283
864,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
855,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977
855,3122,48 Ave & 5 St,40.74436329,-73.95587325
850,3096,Union Ave & N 12 St,40.71924,-73.95242
808,3078,Broadway & Roebling St,40.70925562,-73.95982218
772,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
712,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771
682,3043,Lewis Ave & Decatur St,40.6814598,-73.934903
670,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
631,3221,47 Ave & 31 St,40.743,-73.93561
575,3128,21 St & 43 Ave,40.75052534,-73.94594845
557,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
544,3099,Leonard St & Manhattan Ave,40.7215224,-73.94898266
536,3044,Albany Ave & Fulton St,40.6800105,-73.938475
523,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
522,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
522,3229,Marcy Ave & MacDonough St,40.68061768,-73.94624949
519,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
473,3238,E 80 St & 2 Ave,40.7739139,-73.95439535
427,3153,E 71 St & 2 Ave,40.76817547,-73.95910263
364,3089,Leonard St & Meeker Ave,40.7173184,-73.94820213
351,3130,21 St & Queens Plaza North,40.75325964,-73.94335788
315,3014,E.T. Bike-In Movie Valet Station ,40.722852,-73.959114
274,3138,E 77 St & Park Ave,40.77440546,-73.96175265
257,3237,21 St & 41 Ave,40.75383343,-73.94267678
15,255,NYCBS Depot - SSP,40.646768,-74.01651
15,3242,Schermerhorn St & Court St,40.69102926,-73.99183363
13,3241,Monroe St & Tompkins Ave,40.686203,-73.944694
